色選択,イン点,アウト点,スピーカーネーム,スピーカーAの文字起こし,スピーカーBの文字起こし,AやB以外
,03:11:49:04,03:12:18:20,吉田,やめた方が。 です。 なんでこんな曲にとは思ったんですけど。 何かすごい変な作りで、粉がね、こういうこういう作りになってるんですよ。 エレベーターが2つあってそうで、皆生きる会とか違ったら一回降りて移動して、またエレベーターのみたいなところにあるんですよね。 そんなことやってられないわという感じで。,,
,03:12:18:22,03:12:20:22,山本,,ですけどね。,
,03:12:21:00,03:12:37:18,吉田,そうなんですよね。 自分で宿泊四苦八苦言い放ったようなもんじゃないかとか思って。 ただ、働きってタダ働きどころか。 なんでこんな曲にと思った。,,
,03:12:37:18,03:12:39:15,山本,,行ってられるかと。ですね。いやいやや電子タバコやった場面があったかもしれませ。,
,03:12:39:17,03:12:42:15,大津留,,,そんなに取られるんですか。 何か記録が残って次に予約した時は要注意。
,03:12:42:17,03:13:02:08,吉田,そう。 こんなもう二度と泊まってやるか。,,
,03:13:04:22,03:13:06:19,山本,,あり得ますよ。それを今のホテルでやるかも。 それ厳しいな。,
,03:13:07:01,03:13:27:20,吉田,んですよね。 3枚取られるそうなんですが、自分で宿泊言い放ったようなものじゃないか。 ただ働き。 帰ればいいじゃんみたいな。,,
,03:13:27:22,03:13:32:04,大津留,,,そんな記録が残って次に予約した時は要注意。
,03:13:32:06,03:13:33:08,吉田,そうかもしれないですね。,,
,03:13:33:09,03:13:36:18,山本,,僕の時はそんな犯人探しは全くしなかったですからね。 20年前そうそうそう、部屋変えたらええやん。,
,03:13:36:20,03:13:41:06,吉田,宿泊施設減りましたね。,,
,03:13:41:08,03:13:42:20,山本,,部屋で吸える宿泊施設も減りましたよね。,
,03:13:42:22,03:13:47:08,吉田,もうもう金の力では辞めません。,,
,03:13:47:10,03:14:07:04,山本,,僕、学生の頃、ホテルのフロントのアルバイトをしてたんです。 そうなんですか。 当時はまだ禁煙フロアとかね。 喫煙フロアもあって禁煙フロアです。 お客さんって絶対いるんですよね。 だから翌日禁煙のお客さん入って、タバコ臭いから部屋変えてくれとかあったんですよ。 僕の時はそんな犯人探し全くしなかったですからね。,
,03:14:07:06,03:14:07:21,吉田,帰ればいい。,,
,03:14:07:21,03:14:18:21,山本,,じゃん。そうそうそう。呼ばれたら。 俺はです。宿泊施設も減りましたよ。,
,03:14:18:21,03:14:24:20,吉田,惜しくかつ違うってんで、マッチみたいな。,,
,03:14:24:22,03:14:28:20,大津留,,,でも、やめようとは思わない。
,03:14:28:22,03:14:40:06,吉田,万年筆フェスティバルなによるんですけど。 フェスって言われ。,,
,03:14:40:08,03:14:44:15,大津留,,,力があったんですか。
,03:14:44:17,03:15:04:18,吉田,なるほどなるほど。楽しそう。あんなもこれ作り始めるととんでもないお金。,,
,03:15:04:20,03:15:31:12,山本,,とんでもないお金が。 うん。 だからもうほんと雑誌とか見て指をくわえて見てるだけっていうか。 昔のだからモンブランとかね、昔のパーカーとか高いそう。,
,03:15:31:14,03:15:34:04,吉田,最近レトロ喫茶店ブームじゃないですか。あれはなぜ。,,
,03:15:34:04,03:15:39:21,山本,,それも分からんでも可愛いって言いますよね。 若い子らがね。 食器とか内装とかがファンシーで可愛い。 70年代、80年代の絶妙な色彩、絶妙なカップの形。,
,03:15:39:21,03:15:40:09,吉田,いるだろう。,,
,03:15:40:14,03:15:49:17,山本,,そうそうそうそう、女子。,
,03:15:49:19,03:16:02:10,大津留,,,タバコを忘れないけど、売れたら。
,03:16:02:12,03:16:07:19,吉田,京都とかもね、もう入れない。 そういうw女子がソウルとかアベックが昔風に言うとアベックがいて、なんでなんじゃないですか？しかもね、たけどレトロの曲してみたいなの。,,
,03:16:07:21,03:16:23:19,山本,,タバコ忘れないですけどね。 昔のレトロ警察増えたけど絶対。 そうそうそう。 内装とかがいわゆる入るってやつでしょうね。 バイエル。 わざわざ古い古い感じのプリントを練ってみたりとかね。,
,03:16:23:21,03:16:28:10,吉田,プリンプリン絶対ですよね。 銀座って。 ちょっとアフタヌーンティーブームだったのか、レトロ喫茶ブームになって。,,
,03:16:28:12,03:16:29:04,山本,,そう、ちょっと前。 そうでしたね。 何かやっで、ちょっと何か移動しながら街歩き、街を歩きながらああいうお茶するのってちょうどいいんでしょうね。 デートにもできるし、女子会もできるし。,
,03:16:29:05,03:16:33:04,吉田,とか、アベックが昔風に言うとアベック。,,
,03:16:33:06,03:16:36:22,山本,,レトロ喫茶ブームやし、今古着ブームなんですね。 空前の90年代以来の専門の名前にできました。,
,03:16:37:00,03:16:38:09,吉田,達成してぞ。,,
,03:16:38:11,03:16:41:21,大津留,,,大学の正門の真ん前にあるんですよ。 時代っていうのが。 誰が買うんだろうと思うんですけど、大学の専門家、多分学生が来てるんだろうって。
,03:16:41:21,03:16:51:21,山本,,内装とかがいわゆる映えるってやつでしょうね。 入るのか。 わざわざ古い古い感じのプリントをね。,
,03:16:51:23,03:16:59:13,吉田,そういうビンテージものとかを求めて。 始めなるほどなるほど。,,
,03:16:59:15,03:17:21:08,山本,,そのビンテージものの人と、あと90年代とかのももういわゆる古着のビンテージに入り始めてるから、90年代の音楽をまたそれた数があって安いから、今の若い子らが今にないデザインやってて買ってるようで、新聞で読みましたね。 何かちょっとレトロとか古いの。 レトロスペクティブになっておるんです。,
,03:17:21:13,03:17:31:19,大津留,,,大学の真ん前にできました。 文学館だろうと思うんですけど、大学の正門。
,03:17:31:21,03:17:34:19,吉田,ね。そうですよね。,,
,03:17:34:21,03:18:01:23,山本,,先生さっきしどろもどろって言ったら、僕のことですよ。 だから僕がしどろもどろで先生の話に入ってすいませんでしたっていう意味で謝ったんだった。 うじゃうじゃ先生のこと。 今ふと、もしかしたら出現した朝ですか。 どうですか？強かったじゃじゃ、会話の流れですっと入ってたんだと思います。 いいですね、これ大きいって言われます。,
,03:18:02:01,03:18:18:14,吉田,が、声がいいですね。いい声で。いやでも聞きやすいし、うらやましい。,,
,03:18:18:16,03:18:26:07,山本,,声大きいから電車とかであまりしゃべらんといてってパートナーによく言われます。 だからあの人はかっこいい服を着てるなとかいうのも声大きい大きいと。,
,03:18:26:09,03:18:29:06,大津留,,,声がはみ出したのが可愛らしい。
,03:18:29:07,03:18:34:03,D,,,僕もそれは伝わってますか？
,03:18:34:05,03:18:47:14,山本,,今は褒めてる例を出しましたが、入るです。 大丈夫です。 可愛らしい動物金を目指す。 会話の流れですっと入ってない。,
,03:18:47:16,03:18:49:13,吉田,褒めてるんだったらいいですよね。 がてるんだったら、悪い家だったら。 最近はこの道具さえあれば番組取れちゃうですね。 これだけで。 しかも遠隔でスピーカー。,,
,03:18:49:15,03:18:51:01,D,,,これを銀行に。
,03:18:51:03,03:18:52:15,吉田,でも行きやすい。,,
,03:18:52:17,03:18:53:10,D,,,です。
,03:18:53:12,03:18:56:04,吉田,羨ましい。,,
,03:18:56:06,03:19:05:17,山本,,スペインからディレクターが指示を出すという。,
,03:19:05:17,03:19:09:03,吉田,なるほど。,,
,03:19:09:05,03:19:10:15,山本,,今度こそ今は。,
,03:19:10:17,03:19:11:08,吉田,お休みだった。,,
,03:19:11:08,03:19:18:14,山本,,この辺がいわゆる北浜で株のやりとりやってたところなんでしょうか。,
,03:19:18:16,03:19:20:06,大津留,,,が、かわいらしい。
,03:19:20:08,03:19:25:20,山本,,動物かを。,
,03:19:25:22,03:19:32:08,吉田,今日はに場所にこだわっ。,,
,03:19:32:08,03:20:10:10,山本,,そうそう、創造的。 塾の前に絶対行くとかね。 この前の収録でおっしゃってたのも、ラジオやってたのか、これは。 その時も3人ですか。 スペイン行く前か。 本当に歩いて。,
,03:20:10:12,03:20:12:09,吉田,その時は二人で、その時は小寺さん一人で大阪まで来て、そこのそん時はずっと2話のところずっとまだ咲いてなかったな。 何にもない中で。,,
,03:20:12:10,03:20:19:07,山本,,歩きながらしゃべるとあんま経験ないか難しそうですね。 この前の収録でおっしゃってたのも、ラジオ。,
,03:20:19:09,03:20:39:09,吉田,結構疲れた記憶が。,,
,03:20:39:11,03:20:40:21,山本,,何か船場のお屋敷って感じがしますけどね。何かは知らないが、元々。 これか。,
,03:20:40:23,03:20:51:22,吉田,その時は二人で、その時はここで一人で大阪まで来て、そこのバラエティ。 その時はずっと歩いくらいの。,,
,03:20:51:23,03:20:53:17,大津留,,,ところに。
,03:20:53:18,03:20:56:16,吉田,出席終わった後。,,
,03:20:56:16,03:20:58:23,山本,,これ。 緒方洪庵。,
,03:20:59:01,03:21:06:16,吉田,結構疲れた記憶が。,,
,03:21:06:18,03:21:51:17,山本,,家兼受講。 思いますね。 か。 これ。 小型公安。 まあ通ったことあるかもしれ。 手塚治虫の漫画で読みましたね。 それこそ何？。,
,03:21:51:19,03:21:53:07,不明,,,で自分の。
,03:21:53:09,03:21:55:05,吉田,後の方と。 の人出てくる。,,
,03:21:55:07,03:21:55:22,山本,,を見ますね。,
,03:21:56:03,03:22:20:00,吉田,文化庁大阪。,,
,03:22:20:02,03:22:33:12,山本,,笑い新規のお医者さんと描いたあれなんだっけ？日だまりの違うな。 けどそうなんですか。 ここが出てきます。 若い時の福沢諭吉が出てきます。 細谷に顔をそろえた方。 そうそうそう。 手塚治虫の漫画で。,
,03:22:33:14,03:22:36:03,吉田,何に出て。,,
,03:22:36:05,03:22:55:12,山本,,や。 細谷コースを歩いた方を。,
,03:22:55:14,03:23:12:17,大津留,,,これは入って。
,03:23:12:18,03:23:53:14,D,,,肺の中にありますよう。
,03:23:53:16,03:24:13:20,山本,,いいスペース。 空きがありません。 僕は多分代表。,
,03:24:13:22,03:25:25:08,D,,,の動物。 です。 が違ったりしますけど。 足というところでこの街の役割みたいなことをイメージしながらの講師みたいな話を出ましたけども、もちろん日本に限った話じゃないと思うので、いろいろ話した通りなので。 どなたからでもいいんですが、最後結論を出すというのは。 いい感じの投げかけてくれればそれでいいかなと思うので。 こういう。
,03:25:25:10,03:25:30:13,吉田,作りに入るというナレーションが入るんですね。入ってる。,,
,03:25:30:15,03:25:34:20,D,,,と。なるほど。
Teal,03:25:34:22,03:27:31:01,山本,,だから大学も授業は嫌だけどゼミはいいなっていつも思うんですけどね。 そういう議論の中でうまくうまく方向性調整しながら、みんなで一つの話題、議題を多角的に見ていくっていう意味で。 うん、塾ってほんといいところだなって思ってて。 そういうそういう塾から新規にいろんな思想家、活動家が生まれていったというのはよくわかるっていう気がしますね。 うん。 だってそういう場所、きっと他にいなかっただろうから。 塾が限られてるから。 だからここがいろんな人を生んでいたっていうのはよく理解できるんで、それは多分今でも全然ありふれちゃってるけど、でもこういう適塾のような実りある議論、あるいは実りある切磋琢磨の場所っていうのは、うーん、いろんなところにもあるはずだし、その一つを自分でうまく関わっていきたいなっていうふうには思いましたけどね。 何か問いっていうよりは、所信表明みたいになっちゃったけど、民主主義の更新は千葉からってあるけど、いろんな人が。 どこの馬の骨とも知れぬ人は頼むうって言ってやってきて、議論していくっていうのは、何か議論の本来の属性関係なくね？っていうのは議論の本来のあり方かなというふうに思いましたね。 そうですよね。 確かにという悪い意味じゃなくて、非常にいい意味でのエリートっていうか、同じ問題意識を共有してて、最低の言葉を通じるもの、キーワードは共有してるっていうところもあって、それはやっぱり塾っていう言葉に表れてるかなって思いましたね。,
Teal,03:27:31:01,03:27:40:06,大津留,,,ましたね。 開かれてるって思うんだけど、同時に何を言っても安心できる。 お互いに対する信頼。
Teal,03:27:40:06,03:27:42:18,吉田,この熟議が大事とおっしゃったんですけど、話し合うっていうのは大臣と話し合うために前提が必要で、やっぱり傾聴するとか、相手を信頼するとか、まずそれがないと話し合っても意味がないと思うんですよね。 だから、こういうやっぱりね、こう変動期にあって、旧来の秩序が崩れ、音を立てて崩れて、凡庸な言い方になるけど、そういう時にどうしたらいいのかって、やっぱり立場を超えてみんなで。,,
Teal,03:27:42:20,03:28:03:23,山本,,そうですよね。 確かに言った悪いによって非常にいい意味でのエリートというか、同じ問題意識を共有してて、最低の言葉を通じるものをキーワードは共有しているっていうところもあって、それはやっぱり塾っていう言葉に表れてるかなと思いましたね。,
Teal,03:28:04:01,03:29:14:06,吉田,っていうことだと思うんですよね。 だから塾ってここだけじゃなくて、いろんな形で試みもあったし、フランス革命の後にもいろいろな、当時はクラブって呼んでましたけど、いろんなクラブもあったし、旧来の秩序が崩れている時に、どういう風にしたらいいんだろういうのは、この手の私的な結社みたいなものがやっぱり自然と生まれるんだろうなと思うんで、そこでやっぱり同じを、同じ考えを持ってないにしても、同じ方向で同じ問題意識を持ってる人の間では信頼っていう のも生まれるだろうし、そういうのが今また必要なんだしも徐々に生まれてきてるとは思いますね。 いろんなクラブもあったし、旧来の秩序が崩れている時に、どういう風にしたらいいんだろうっていうのは、この手の私的な結社みたいなものがやっぱり自然と生まれるんだろう。 そこがやっぱり同じ。 同じ考えを持っていないにしても、同じ方向、同じ問題意識を持っている人の間での信頼っていうのが生まれると思います。 蓄積されたものがたくさんある。,,
,03:29:14:08,03:29:19:08,不明,,,とは思いますね。
Teal,03:29:19:10,03:29:57:10,大津留,,,僕なんか先生の後ろの方なので、今さらネットワークは作れないんですけれども。 若い人たちは本当にここだけじゃなくて、これがいろんな形で、いろんな場所でネットワークとして役に立っていくんだっていうことで、役に立つためにネットワークを作るっていういやらしさではなくて、そこで大事だと思った人たちと自分が繋がって繋がり続けたいと思える、そういう人間関係が作れるということが大事なんだろう。 そうですね。
Teal,03:29:57:12,03:29:59:22,吉田,蓄積されたものがたくさん。,,
Teal,03:30:00:00,03:30:24:05,大津留,,,若い人たちは本当にここだけじゃなくて、これがいろんな形で、いろんな場所でネットワークとして役に立っていくんだっていうことで、役に立つためにネットワークを作るといういやらしさではなくて、そこで大事だと思った人たちと自分がつながってつながり続けたいと思う。 そういう人間関係が作れるっていうことが大事な。
Teal,03:30:24:07,03:30:55:03,山本,,だから適塾がちょっと最盛期何言ったのかわかんないんだけど、この建物の外観を見ると、そんなにたくさんは入れなかろうっていう気もするし、メンバーの顔の見える感ていうんすかね、言い換えるとね。 一応そういう経験があるんすね。 そうか、150人がマックスか。 面白い。 じゃやっぱり全然適正人数的にの。,
Teal,03:30:55:05,03:31:00:00,吉田,何とかの法則っていう。 面白いですね。,,
Teal,03:31:00:02,03:31:00:19,D,,,の。
Teal,03:31:00:21,03:31:01:17,山本,,があるんですね。,
Teal,03:31:01:19,03:31:12:13,吉田,いい感じですね。 少なすぎてもダメだですね。 多すぎてもダメなので。 もちろん全部女性がいたのかある。,,
Teal,03:31:12:15,03:31:16:09,不明,,,そうか、150人がマックス。
Teal,03:31:16:11,03:31:32:19,吉田,時代だったらそうですよね。読み書きができるっていう時点でね。 面白い。,,
Teal,03:31:32:21,03:31:36:15,山本,,情報が全然適正や。,
Teal,03:31:36:17,03:31:42:09,吉田,みんな結果がどうなるか分からないと行動しない。 それから仲間作りが下手で、これはこの2つが条件になっちゃうと未来は作れない。 そう思います。 何人が生まれるか分からないけど、とにかく仲間と何かをやろうとする。 それが未来を作るので、その条件に大きく日本が欠けてるとそういう。,,
Teal,03:31:42:11,03:31:45:01,大津留,,,もちろん全部男性ですよね。
Teal,03:31:45:03,03:31:51:19,吉田,女性がいたのが。 仙台だったそうです。,,
Teal,03:31:51:21,03:31:52:22,山本,,その時代はそうでしょ。,
Teal,03:31:52:22,03:32:00:18,吉田,なので、そういう状況を変えるような、こういう私的な集いっていうのが大事です。,,
Teal,03:32:00:20,03:32:11:15,D,,,ありがとうございます。丸山さん。
,03:32:11:17,03:32:42:16,吉田,もうみんな結果がどうなるかわからないと行動しない。 それから仲間づくりが下手で、これはこの2つが条件になっちゃうと未来を作れない。 そう思います。 何人が生まれるか分からないけど、とにかく仲間と何かをやろうと思って、それが未来をつくるので、その条件に大きく日本が欠けてると、そういう。 なので、そういう状況を変えるような、こういう知的な集いっていう。,,
,03:32:42:16,03:32:55:12,不明,,,のが大事。 です。
,03:32:55:13,03:33:55:02,D,,,政治というか。 お金。 で。 成立させること。 に。 なるほど。そう。
Brown,03:33:55:04,03:35:35:12,山本,,あれは1種の合理精神の極まった一つの形っていう気がしましたね。 多面的に見るとか、批判が上手とかっていうところもあると思いますけど、そういう精神性と。 そうですね、1種の合理性が資本主義とどこかで相性がいいっていうところも福沢の場合はあるのかなっていうふうに思いますね。 やっぱりあの人の文章を読んでいると、お金に。 血や魂が入ってるってまだ思ってた人じゃないかなって思うんですよね。 そんな気が私はしてますね。 だから身銭切って学んで当然やって、むしろその方がその方が学びの効率が上がるっていうように考えてたところがあるんじゃないかと思いますけど。 生命のこと。 丸山好きでしたもんね。 福沢諭吉。 1400。 そんだけの外で話すことないもんね。,
,03:35:35:14,03:36:03:06,吉田,それによって法というものが必要とされたっていうのは確かだ。 時間。 通りで疲れたはず。,,
,03:36:03:06,03:36:12:18,不明,,,と思います。 はい。
,03:36:12:20,03:36:20:06,D,,,ありがとうございました。 時間。
,03:36:20:08,03:36:23:18,山本,,外で話すことないですもんね。,
,03:36:23:20,03:36:35:13,D,,,聞いているとあっという間だったんですけど、いや、やっぱり大阪という場所で。
,03:36:35:15,03:36:45:08,不明,,,重層的な重層性という。
,03:36:45:10,03:36:49:07,D,,,資本主義とかって話を重層化し。
,03:36:49:07,03:36:54:01,不明,,,たものを考えるときに、なんかこう。
,03:36:54:03,03:37:02:15,D,,,東京とか価値とした何かがあることが精神的に残っている場所の方がいいんだろうなと思って。
,03:37:02:17,03:37:09:11,吉田,何遍も渡ってくるし、人間年も経ってくる。 ついたら戻ってくる。,,
,03:37:09:12,03:37:15:16,山本,,飛行機でやらされるかもしれ。,
,03:37:15:18,03:37:27:23,D,,,スペインの方がいろいろ面白い、面白い。 方なので。 それは今。
,03:37:28:01,03:37:29:08,吉田,おつかれさまでした。ありがとうござい。,,
,03:37:29:10,03:37:32:04,D,,,楽しんでいただけたと。
,03:37:32:06,03:37:33:08,山本,,飛行機でやらされるかもしれ。,
,03:37:33:08,03:37:36:06,D,,,ませんが。
,03:37:36:07,03:37:41:03,吉田,お疲れ様でした。,,
,03:37:41:05,03:38:08:02,D,,,本当にありがとうございます。 現場写真撮影ってどこまで収録しているかてますので、僕の方はこれ以上。 皆さん本当に今日は長い間ありがとうございました。 懇親会の方も。
,03:38:08:04,03:38:09:05,吉田,これもまさにザ日本の風景ですよね。 これね、日本庭園がてみるかと。 こういう外国人大好きなこういう。,,
,03:38:09:05,03:38:13:23,D,,,ありがとうございました。
,03:38:14:01,03:38:19:15,吉田,そうそう。,,
,03:38:19:17,03:38:21:07,D,,,ありがとうございます。
,03:38:21:09,03:38:32:17,吉田,本当は。 しゃべってる風。,,
,03:38:32:19,03:38:40:07,D,,,と熟成を。
,03:38:40:09,03:38:41:05,山本,,興醒め？わかんないね。 警官が。 警官が悪いから撮られててね。 喫煙者って街の見方が違ってそこ。,
,03:38:41:05,03:38:50:06,吉田,いいものを見つけたなと。 そうそうそう。 あと匂いでここら辺吸ってる人いるんだったらわかるんです。 そうなんです。 かわいそうな生き物。,,
,03:38:50:08,03:38:55:18,山本,,に灰皿があるとかね。 特殊能力を持ってるんですよ。私たち。,
,03:38:55:20,03:38:59:13,大津留,,,なるほど。 父親が死ぬまでタバコはやめと言ってたんですけど、でも癌になってやめ。
,03:38:59:15,03:39:01:14,山本,,はは。,
,03:39:01:14,03:39:05:19,吉田,たら何かになられと思って、大腸、大腸が。,,
,03:39:05:21,03:39:17:14,大津留,,,みんな入ってるんですか。 その話を同僚にしたら、僕のお爺ちゃんは静岡で吸ってて癌にはならなかった。
,03:39:17:16,03:39:20:23,山本,,私の母親も止めへんって言ってて。癌になってやめますか？ そう思ってますね。,
,03:39:21:01,03:39:23:11,吉田,がんにならないと止められないのかっていう気もしますけどね。,,
,03:39:23:13,03:39:23:23,山本,,そうそうそうそうそうそうそう。そういう例を持ち出すんですよね。,
,03:39:25:03,03:39:28:23,吉田,そういうこともあります。もちろんお餅を持ち出す。,,
,03:39:29:01,03:39:30:06,山本,,特殊能力を持ってるんです。,
,03:39:30:06,03:39:32:18,吉田,僕の友達のおじいちゃんは肺がんになって肺一つとったんだけど、それでも捨て。,,
,03:39:32:18,03:39:37:05,D,,,かわいそう。
,03:39:37:06,03:39:45:00,大津留,,,と言ったよう。
,03:39:47:16,03:39:52:18,山本,,先生の時も教壇では吸ってなかった。 先生だか先生だの先生だいた僕はいました。 それを見たことないな。 経験。,
,03:39:52:18,03:39:54:06,大津留,,,挨拶の中。
,03:39:54:08,03:39:56:12,吉田,にならないと止められないのか？,,
,03:39:56:14,03:40:00:06,山本,,そう思ってます。,
,03:40:00:07,03:40:07:07,大津留,,,その話を同僚にしたら、僕のおじいちゃんは死ぬまで吸ってて癌にはならなかった。
,03:40:07:12,03:40:08:08,吉田,内山英夫っていう名物教授がいてね、慶応の政治学なんですけどは後ろに禁煙って書いてあるのに、教卓で、いや、福沢の言う自由ってものはな、こういうことなんだよとかね、適当なこと言いながら捨てましたです。,,
,03:40:08:21,03:40:11:01,山本,,という例を持ち出すんですよ。,
,03:40:11:03,03:40:26:18,吉田,あの頃はね。でも内山先生は肺気腫になって同じくらい。,,
,03:40:26:20,03:40:33:05,山本,,教壇で吸ってるのはハンナアーレントの写真でしか見たことなくて、かっこいいなと思って。,
,03:40:33:07,03:40:35:21,吉田,僕はなりません。,,
,03:40:35:23,03:40:37:04,山本,,それを見たことない内山。,
,03:40:37:04,03:40:55:05,吉田,英夫という名物教授がいてね。 慶応の政治学なんですけど、あれは後ろに禁煙って書いてあるのに、教卓で、いや、福沢の言う自由ってものは何なんだよとか適当なこと言いながら捨てました。,,
,03:40:55:07,03:40:58:01,山本,,教壇ですっていうのは、ハンナアーレントの写真でしか見たこと。,
,03:40:58:01,03:41:02:01,吉田,ない声をポロ。でも内山先生、肺気腫になっ。,,
,03:41:02:01,03:41:04:02,山本,,てわかる方、みんな暗い話。,
,03:41:04:02,03:41:06:06,吉田,で終わるじゃ、マイクは。,,
,03:41:06:08,03:41:23:11,D,,,大丈夫。 最後ここからもうお店に。 目の前で他の人に取ります。 3人で歩いてるっていうのを取りながら行くだけです。
